,FY,Division,Code,Month,MonthNumber,MonthSortKey,FND_CAT,Pillar,Numerator_Hours,Denominator_Hours,Rate
338,2018,220,224,May,08--May,8,MISSION,OVERHEAD,67,604,0.110927152
339,2018,220,224,May,08--May,8,REIMB,REIMB,6,113,0.053097345
340,2018,220,224,Nov,02--Nov,2,MISSION,CMO,49.2,1030.5,0.047743814
341,2018,220,224,Nov,02--Nov,2,MISSION,FTS,2.5,32,0.078125
342,2018,220,224,Nov,02--Nov,2,MISSION,OVERHEAD,37.5,301.5,0.124378109
343,2018,220,224,Nov,02--Nov,2,MISSION,TSRA,0,2,0
344,2018,220,224,Nov,02--Nov,2,REIMB,REIMB,1,83,0.012048193
345,2018,220,224,Oct,01--Oct,1,MISSION,CMO,90,1324.5,0.06795017
346,2018,220,224,Oct,01--Oct,1,MISSION,FTS,5,45,0.111111111
347,2018,220,224,Oct,01--Oct,1,MISSION,OVERHEAD,98,354.5,0.276445698
348,2018,220,224,Oct,01--Oct,1,MISSION,TSRA,1,4,0.25
349,2018,220,224,Oct,01--Oct,1,REIMB,REIMB,1,15,0.066666667
350,2018,220,224,Sep,12--Sep,12,MISSION,CMO,96.9,820,0.118170732
351,2018,220,224,Sep,12--Sep,12,MISSION,OVERHEAD,30.5,273,0.111721612
352,2018,220,224,Sep,12--Sep,12,REIMB,REIMB,0,300,0
353,2018,240,240,Apr,07--Apr,7,MISSION,CMO,3,0,0
354,2018,240,240,Apr,07--Apr,7,MISSION,OVERHEAD,27,160,0.16875
355,2018,240,240,Aug,11--Aug,11,MISSION,OVERHEAD,9,142,0.063380282
356,2018,240,240,Dec,03--Dec,3,MISSION,CMO,17,0,0
357,2018,240,240,Dec,03--Dec,3,MISSION,OVERHEAD,3,95,0.031578947
358,2018,240,240,Feb,05--Feb,5,MISSION,CMO,8.3,0,0
359,2018,240,240,Feb,05--Feb,5,MISSION,OVERHEAD,0,144,0
360,2018,240,240,Jan,04--Jan,4,MISSION,CMO,13.5,0,0
361,2018,240,240,Jan,04--Jan,4,MISSION,OVERHEAD,0,149,0
362,2018,240,240,Jul,10--Jul,10,MISSION,OVERHEAD,15.5,167,0.092814371
363,2018,240,240,Jun,09--Jun,9,MISSION,OVERHEAD,11.5,135,0.085185185
364,2018,240,240,Mar,06--Mar,6,MISSION,CMO,5,0,0
365,2018,240,240,Mar,06--Mar,6,MISSION,OVERHEAD,3,170,0.017647059
366,2018,240,240,Mar,06--Mar,6,REIMB,REIMB,1,0,0
367,2018,240,240,May,08--May,8,MISSION,OVERHEAD,3,176,0.017045455
368,2018,240,240,Nov,02--Nov,2,MISSION,CMO,4,0,0
369,2018,240,240,Nov,02--Nov,2,MISSION,OVERHEAD,1,148,0.006756757
370,2018,240,240,Oct,01--Oct,1,MISSION,CMO,1.5,0,0
371,2018,240,240,Oct,01--Oct,1,MISSION,OVERHEAD,0,166,0
372,2018,240,240,Sep,12--Sep,12,MISSION,OVERHEAD,8.5,130,0.065384615
373,2018,240,241,Apr,07--Apr,7,MISSION,CMO,46.5,997,0.04663992
374,2018,240,241,Apr,07--Apr,7,MISSION,FTS,0,124,0
375,2018,240,241,Apr,07--Apr,7,MISSION,OVERHEAD,46.5,130,0.357692308
376,2018,240,241,Apr,07--Apr,7,MISSION,TSRA,5,56,0.089285714
377,2018,240,241,Apr,07--Apr,7,REIMB,REIMB,0,43,0
378,2018,240,241,Aug,11--Aug,11,MISSION,CMO,16,838,0.019093079
379,2018,240,241,Aug,11--Aug,11,MISSION,FTS,0,151,0
380,2018,240,241,Aug,11--Aug,11,MISSION,OVERHEAD,40.5,298,0.13590604
381,2018,240,241,Aug,11--Aug,11,MISSION,TSRA,0,3,0
382,2018,240,241,Aug,11--Aug,11,REIMB,REIMB,0,162,0
383,2018,240,241,Dec,03--Dec,3,MISSION,CMO,41,923.5,0.044396318
384,2018,240,241,Dec,03--Dec,3,MISSION,FTS,0,120,0
385,2018,240,241,Dec,03--Dec,3,MISSION,OVERHEAD,34.5,99,0.348484848
386,2018,240,241,Dec,03--Dec,3,MISSION,TSRA,0,22,0
387,2018,240,241,Dec,03--Dec,3,REIMB,REIMB,0,39.5,0
388,2018,240,241,Feb,05--Feb,5,MISSION,,0,14,0
389,2018,240,241,Feb,05--Feb,5,MISSION,CMO,39.5,888,0.044481982
390,2018,240,241,Feb,05--Feb,5,MISSION,FTS,0,151,0
391,2018,240,241,Feb,05--Feb,5,MISSION,OVERHEAD,72,95,0.757894737
392,2018,240,241,Feb,05--Feb,5,MISSION,TSRA,0,16,0
393,2018,240,241,Feb,05--Feb,5,REIMB,REIMB,1,75,0.013333333
394,2018,240,241,Jan,04--Jan,4,MISSION,CMO,59.5,951.5,0.062532843
395,2018,240,241,Jan,04--Jan,4,MISSION,FTS,0,150,0
396,2018,240,241,Jan,04--Jan,4,MISSION,OVERHEAD,28,32,0.875
397,2018,240,241,Jan,04--Jan,4,MISSION,TSRA,0,9,0
398,2018,240,241,Jan,04--Jan,4,REIMB,REIMB,0,94,0
399,2018,240,241,Jul,10--Jul,10,MISSION,CMO,27,716,0.037709497
400,2018,240,241,Jul,10--Jul,10,MISSION,FTS,0,211,0
401,2018,240,241,Jul,10--Jul,10,MISSION,OVERHEAD,13,261,0.049808429
402,2018,240,241,Jul,10--Jul,10,REIMB,REIMB,0,65,0
403,2018,240,241,Jun,09--Jun,9,MISSION,CMO,0,717,0
404,2018,240,241,Jun,09--Jun,9,MISSION,FTS,0,179,0
405,2018,240,241,Jun,09--Jun,9,MISSION,OVERHEAD,9,355,0.025352113
406,2018,240,241,Jun,09--Jun,9,MISSION,TSRA,0,3,0
407,2018,240,241,Jun,09--Jun,9,REIMB,REIMB,0,45,0
408,2018,240,241,Mar,06--Mar,6,MISSION,CMO,32.5,1025,0.031707317
409,2018,240,241,Mar,06--Mar,6,MISSION,FTS,0,157,0
410,2018,240,241,Mar,06--Mar,6,MISSION,OVERHEAD,68,107,0.635514019
411,2018,240,241,Mar,06--Mar,6,MISSION,TSRA,0,83,0
412,2018,240,241,Mar,06--Mar,6,REIMB,REIMB,0,36,0
413,2018,240,241,May,08--May,8,MISSION,CMO,22,958,0.022964509
414,2018,240,241,May,08--May,8,MISSION,FTS,0,155,0
415,2018,240,241,May,08--May,8,MISSION,OVERHEAD,33,187.5,0.176
416,2018,240,241,May,08--May,8,MISSION,TSRA,0,11,0
417,2018,240,241,May,08--May,8,REIMB,REIMB,0,98,0
418,2018,240,241,Nov,02--Nov,2,MISSION,CMO,35.5,778.5,0.045600514
419,2018,240,241,Nov,02--Nov,2,MISSION,FTS,0,233,0
420,2018,240,241,Nov,02--Nov,2,MISSION,OVERHEAD,53.5,25,2.14
421,2018,240,241,Nov,02--Nov,2,MISSION,TSRA,0,14.5,0
422,2018,240,241,Nov,02--Nov,2,REIMB,REIMB,5.5,154,0.035714286
423,2018,240,241,Oct,01--Oct,1,MISSION,,0,0,0
424,2018,240,241,Oct,01--Oct,1,MISSION,CMO,40,1084,0.036900369
425,2018,240,241,Oct,01--Oct,1,MISSION,FTS,0,153,0
426,2018,240,241,Oct,01--Oct,1,MISSION,OVERHEAD,72.5,151,0.48013245
427,2018,240,241,Oct,01--Oct,1,MISSION,TSRA,0,18,0
428,2018,240,241,Oct,01--Oct,1,REIMB,REIMB,0,26,0
429,2018,240,241,Sep,12--Sep,12,MISSION,CMO,1,474,0.002109705
430,2018,240,241,Sep,12--Sep,12,MISSION,FTS,0,173,0
431,2018,240,241,Sep,12--Sep,12,MISSION,OVERHEAD,67.5,272,0.248161765
432,2018,240,241,Sep,12--Sep,12,MISSION,TSRA,0,21,0
433,2018,240,241,Sep,12--Sep,12,REIMB,REIMB,1,80,0.0125
434,2018,240,242,Apr,07--Apr,7,MISSION,FTS,0,3,0
435,2018,240,242,Apr,07--Apr,7,MISSION,OVERHEAD,0,9,0
436,2018,240,242,Apr,07--Apr,7,MISSION,TSRA,24,1659.5,0.014462187
437,2018,240,242,Aug,11--Aug,11,MISSION,FTS,12,0,0
438,2018,240,242,Aug,11--Aug,11,MISSION,OVERHEAD,0,200,0
439,2018,240,242,Aug,11--Aug,11,MISSION,TSRA,12,1625.5,0.007382344
440,2018,240,242,Dec,03--Dec,3,MISSION,OVERHEAD,8,110,0.072727273
441,2018,240,242,Dec,03--Dec,3,MISSION,TSRA,108,1413.5,0.076406084
442,2018,240,242,Feb,05--Feb,5,MISSION,TSRA,16,1382.5,0.011573237
443,2018,240,242,Jan,04--Jan,4,MISSION,OVERHEAD,0,6,0
444,2018,240,242,Jan,04--Jan,4,MISSION,TSRA,24,1417.5,0.016931217
445,2018,240,242,Jan,04--Jan,4,REIMB,REIMB,0,8,0
446,2018,240,242,Jul,10--Jul,10,MISSION,,0,0,0
447,2018,240,242,Jul,10--Jul,10,MISSION,FTS,0,12,0
448,2018,240,242,Jul,10--Jul,10,MISSION,OVERHEAD,0,291,0
449,2018,240,242,Jul,10--Jul,10,MISSION,TSRA,32,1152,0.027777778
450,2018,240,242,Jul,10--Jul,10,REIMB,REIMB,0,50,0
451,2018,240,242,Jun,09--Jun,9,MISSION,FTS,0,0,0
452,2018,240,242,Jun,09--Jun,9,MISSION,OVERHEAD,0,178,0
453,2018,240,242,Jun,09--Jun,9,MISSION,TSRA,236,1382,0.170767004
454,2018,240,242,Jun,09--Jun,9,REIMB,REIMB,0,35,0
455,2018,240,242,Mar,06--Mar,6,MISSION,OVERHEAD,0,1,0
456,2018,240,242,Mar,06--Mar,6,MISSION,TSRA,48,1773.5,0.027065125
457,2018,240,242,May,08--May,8,MISSION,CMO,0,0,0
458,2018,240,242,May,08--May,8,MISSION,FTS,0,8,0
459,2018,240,242,May,08--May,8,MISSION,OVERHEAD,0,163,0
460,2018,240,242,May,08--May,8,MISSION,TSRA,0,1443,0
461,2018,240,242,Nov,02--Nov,2,MISSION,OVERHEAD,0,56,0
462,2018,240,242,Nov,02--Nov,2,MISSION,TSRA,24,1553,0.01545396
463,2018,240,242,Nov,02--Nov,2,REIMB,REIMB,0,16,0
464,2018,240,242,Oct,01--Oct,1,MISSION,FTS,0,36,0
465,2018,240,242,Oct,01--Oct,1,MISSION,OVERHEAD,2.5,48,0.052083333
466,2018,240,242,Oct,01--Oct,1,MISSION,TSRA,48,1612,0.029776675
467,2018,240,242,Oct,01--Oct,1,REIMB,REIMB,0,16,0
468,2018,240,242,Sep,12--Sep,12,MISSION,CMO,0,53,0
469,2018,240,242,Sep,12--Sep,12,MISSION,OVERHEAD,0,156,0
470,2018,240,242,Sep,12--Sep,12,MISSION,TSRA,0,1127,0
471,2018,240,243,Apr,07--Apr,7,MISSION,CMO,0,52,0
472,2018,240,243,Apr,07--Apr,7,MISSION,FTS,0,887.5,0
473,2018,240,243,Apr,07--Apr,7,MISSION,OVERHEAD,8,331,0.024169184
474,2018,240,243,Apr,07--Apr,7,MISSION,TSRA,0,271,0
475,2018,240,243,Aug,11--Aug,11,MISSION,CMO,0,92.5,0
476,2018,240,243,Aug,11--Aug,11,MISSION,FTS,0,1031,0
477,2018,240,243,Aug,11--Aug,11,MISSION,OVERHEAD,0,382.5,0
478,2018,240,243,Aug,11--Aug,11,MISSION,TSRA,0,235,0
479,2018,240,243,Aug,11--Aug,11,REIMB,REIMB,29,18,1.611111111
480,2018,240,243,Dec,03--Dec,3,MISSION,CMO,0,94,0
481,2018,240,243,Dec,03--Dec,3,MISSION,FTS,8.5,932.5,0.009115282
482,2018,240,243,Dec,03--Dec,3,MISSION,OVERHEAD,0,96,0
483,2018,240,243,Dec,03--Dec,3,MISSION,TSRA,0,269,0
484,2018,240,243,Dec,03--Dec,3,REIMB,REIMB,0,15,0
485,2018,240,243,Feb,05--Feb,5,MISSION,CMO,0,34,0
486,2018,240,243,Feb,05--Feb,5,MISSION,FTS,0,1071.5,0
487,2018,240,243,Feb,05--Feb,5,MISSION,OVERHEAD,0,124,0
488,2018,240,243,Feb,05--Feb,5,MISSION,TSRA,0,323.5,0
489,2018,240,243,Feb,05--Feb,5,REIMB,REIMB,0,2,0
490,2018,240,243,Jan,04--Jan,4,MISSION,CMO,0,28,0
491,2018,240,243,Jan,04--Jan,4,MISSION,FTS,0,1016,0
492,2018,240,243,Jan,04--Jan,4,MISSION,OVERHEAD,2,134,0.014925373
493,2018,240,243,Jan,04--Jan,4,MISSION,TSRA,0,293,0
494,2018,240,243,Jan,04--Jan,4,REIMB,REIMB,0,82,0
495,2018,240,243,Jul,10--Jul,10,MISSION,,0,0,0
496,2018,240,243,Jul,10--Jul,10,MISSION,CMO,0,56,0
497,2018,240,243,Jul,10--Jul,10,MISSION,FTS,6,845.5,0.007096393
498,2018,240,243,Jul,10--Jul,10,MISSION,OVERHEAD,0,380.5,0
499,2018,240,243,Jul,10--Jul,10,MISSION,TSRA,0,250,0
500,2018,240,243,Jul,10--Jul,10,REIMB,REIMB,56,0,0
501,2018,240,243,Jun,09--Jun,9,MISSION,CMO,0,22,0
502,2018,240,243,Jun,09--Jun,9,MISSION,FTS,40,738.5,0.054163846
503,2018,240,243,Jun,09--Jun,9,MISSION,OVERHEAD,0,396.5,0
504,2018,240,243,Jun,09--Jun,9,MISSION,TSRA,0,393,0
505,2018,240,243,Mar,06--Mar,6,MISSION,CMO,0,205.5,0
506,2018,240,243,Mar,06--Mar,6,MISSION,FTS,0,890.7,0
507,2018,240,243,Mar,06--Mar,6,MISSION,OVERHEAD,0,239.5,0
508,2018,240,243,Mar,06--Mar,6,MISSION,TSRA,6,324,0.018518519
509,2018,240,243,May,08--May,8,MISSION,,56,16,3.5
510,2018,240,243,May,08--May,8,MISSION,CMO,0,24,0
511,2018,240,243,May,08--May,8,MISSION,FTS,3,894.5,0.003353829
512,2018,240,243,May,08--May,8,MISSION,OVERHEAD,0,419,0
513,2018,240,243,May,08--May,8,MISSION,TSRA,0,224.5,0
514,2018,240,243,May,08--May,8,REIMB,REIMB,26,0,0
515,2018,240,243,Nov,02--Nov,2,MISSION,CMO,0,22,0
516,2018,240,243,Nov,02--Nov,2,MISSION,FTS,0,1131.5,0
517,2018,240,243,Nov,02--Nov,2,MISSION,OVERHEAD,0,86,0
518,2018,240,243,Nov,02--Nov,2,MISSION,TSRA,0,309,0
519,2018,240,243,Oct,01--Oct,1,MISSION,CMO,0,143,0
520,2018,240,243,Oct,01--Oct,1,MISSION,FTS,0,971.5,0
521,2018,240,243,Oct,01--Oct,1,MISSION,OVERHEAD,0,90.5,0
522,2018,240,243,Oct,01--Oct,1,MISSION,TSRA,0,203,0
523,2018,240,243,Oct,01--Oct,1,REIMB,REIMB,0,3,0
524,2018,240,243,Sep,12--Sep,12,MISSION,CMO,0,13,0
525,2018,240,243,Sep,12--Sep,12,MISSION,FTS,0,929,0
526,2018,240,243,Sep,12--Sep,12,MISSION,OVERHEAD,0,280,0
527,2018,240,243,Sep,12--Sep,12,MISSION,TSRA,0,101,0
528,2018,240,243,Sep,12--Sep,12,REIMB,REIMB,0,24,0
529,2018,250,250,Apr,07--Apr,7,MISSION,OVERHEAD,0,62,0
530,2018,250,250,Aug,11--Aug,11,MISSION,OVERHEAD,0,96,0
531,2018,250,250,Dec,03--Dec,3,MISSION,OVERHEAD,0,2,0
532,2018,250,250,Feb,05--Feb,5,MISSION,OVERHEAD,0,62,0
533,2018,250,250,Jan,04--Jan,4,MISSION,OVERHEAD,0,16,0
534,2018,250,250,Jul,10--Jul,10,MISSION,OVERHEAD,0,110,0
535,2018,250,250,Jun,09--Jun,9,MISSION,OVERHEAD,1,103,0.009708738
536,2018,250,250,Mar,06--Mar,6,MISSION,OVERHEAD,3,89,0.033707865
537,2018,250,250,May,08--May,8,MISSION,OVERHEAD,0,77,0
538,2018,250,250,Nov,02--Nov,2,MISSION,FTS,1,0,0
539,2018,250,250,Nov,02--Nov,2,MISSION,OVERHEAD,1,56.5,0.017699115
540,2018,250,250,Oct,01--Oct,1,MISSION,FTS,4,0,0
541,2018,250,250,Oct,01--Oct,1,MISSION,OVERHEAD,5,125,0.04
542,2018,250,250,Sep,12--Sep,12,MISSION,OVERHEAD,0,82,0
543,2018,250,251,Apr,07--Apr,7,MISSION,CMO,0,130.5,0
544,2018,250,251,Apr,07--Apr,7,MISSION,FTS,15,1171.5,0.012804097
545,2018,250,251,Apr,07--Apr,7,MISSION,OVERHEAD,1,29,0.034482759
546,2018,250,251,Apr,07--Apr,7,MISSION,TSRA,0,625.5,0
547,2018,250,251,Apr,07--Apr,7,REIMB,REIMB,0,4,0
548,2018,250,251,Aug,11--Aug,11,MISSION,CMO,3,186,0.016129032
549,2018,250,251,Aug,11--Aug,11,MISSION,FTS,1,1203,0.000831255
550,2018,250,251,Aug,11--Aug,11,MISSION,OVERHEAD,0,56,0
551,2018,250,251,Aug,11--Aug,11,MISSION,TSRA,0,572,0
552,2018,250,251,Dec,03--Dec,3,MISSION,CMO,0,207,0
553,2018,250,251,Dec,03--Dec,3,MISSION,FTS,23,985,0.023350254
554,2018,250,251,Dec,03--Dec,3,MISSION,OVERHEAD,16,102,0.156862745
555,2018,250,251,Dec,03--Dec,3,MISSION,TSRA,6,433.5,0.01384083
556,2018,250,251,Dec,03--Dec,3,REIMB,REIMB,0,4,0
557,2018,250,251,Feb,05--Feb,5,MISSION,CMO,8,82,0.097560976
558,2018,250,251,Feb,05--Feb,5,MISSION,FTS,0,1210,0
559,2018,250,251,Feb,05--Feb,5,MISSION,OVERHEAD,0,36,0
560,2018,250,251,Feb,05--Feb,5,MISSION,TSRA,84,517,0.162475822
561,2018,250,251,Feb,05--Feb,5,REIMB,REIMB,0,19,0
562,2018,250,251,Jan,04--Jan,4,MISSION,CMO,0,25.5,0
563,2018,250,251,Jan,04--Jan,4,MISSION,FTS,38.5,1063,0.03621825
564,2018,250,251,Jan,04--Jan,4,MISSION,OVERHEAD,0,39,0
565,2018,250,251,Jan,04--Jan,4,MISSION,TSRA,450,805,0.559006211
566,2018,250,251,Jan,04--Jan,4,REIMB,REIMB,0,4,0
567,2018,250,251,Jul,10--Jul,10,MISSION,CMO,0,156,0
568,2018,250,251,Jul,10--Jul,10,MISSION,FTS,74,951.5,0.077771939
569,2018,250,251,Jul,10--Jul,10,MISSION,OVERHEAD,16,126,0.126984127
570,2018,250,251,Jul,10--Jul,10,MISSION,TSRA,75,468.5,0.160085379
571,2018,250,251,Jul,10--Jul,10,REIMB,REIMB,0,40,0
572,2018,250,251,Jun,09--Jun,9,MISSION,CMO,1,194,0.005154639
573,2018,250,251,Jun,09--Jun,9,MISSION,FTS,104.5,1026,0.101851852
574,2018,250,251,Jun,09--Jun,9,MISSION,OVERHEAD,0,65,0
575,2018,250,251,Jun,09--Jun,9,MISSION,TSRA,0,434,0
576,2018,250,251,Jun,09--Jun,9,REIMB,REIMB,0,16,0
577,2018,250,251,Mar,06--Mar,6,MISSION,CMO,1,144,0.006944444
578,2018,250,251,Mar,06--Mar,6,MISSION,FTS,69.5,1393,0.049892319
579,2018,250,251,Mar,06--Mar,6,MISSION,OVERHEAD,0,62,0
580,2018,250,251,Mar,06--Mar,6,MISSION,TSRA,10,596.5,0.016764459
581,2018,250,251,Mar,06--Mar,6,REIMB,REIMB,0,40,0
582,2018,250,251,May,08--May,8,MISSION,,13,0,0
583,2018,250,251,May,08--May,8,MISSION,CMO,0,107,0
584,2018,250,251,May,08--May,8,MISSION,FTS,10,1149.5,0.008699435
585,2018,250,251,May,08--May,8,MISSION,OVERHEAD,0,96,0
586,2018,250,251,May,08--May,8,MISSION,TSRA,0,338,0
587,2018,250,251,Nov,02--Nov,2,MISSION,CMO,0,121,0
588,2018,250,251,Nov,02--Nov,2,MISSION,FTS,18,1192.5,0.01509434
589,2018,250,251,Nov,02--Nov,2,MISSION,OVERHEAD,0,46,0
590,2018,250,251,Nov,02--Nov,2,MISSION,TSRA,4,418,0.009569378
591,2018,250,251,Nov,02--Nov,2,REIMB,REIMB,0,9,0
592,2018,250,251,Oct,01--Oct,1,MISSION,CMO,0,116,0
593,2018,250,251,Oct,01--Oct,1,MISSION,FTS,131,1504.5,0.087072117
594,2018,250,251,Oct,01--Oct,1,MISSION,OVERHEAD,0,26,0
595,2018,250,251,Oct,01--Oct,1,MISSION,TSRA,4,382,0.010471204
596,2018,250,251,Sep,12--Sep,12,MISSION,CMO,1,144,0.006944444
597,2018,250,251,Sep,12--Sep,12,MISSION,FTS,10,857.5,0.011661808
598,2018,250,251,Sep,12--Sep,12,MISSION,OVERHEAD,0,9,0
599,2018,250,251,Sep,12--Sep,12,MISSION,TSRA,0,396.5,0
600,2018,250,251,Sep,12--Sep,12,REIMB,REIMB,0,16,0
601,2018,250,252,Apr,07--Apr,7,MISSION,CMO,0,81,0
602,2018,250,252,Apr,07--Apr,7,MISSION,FTS,30.5,989,0.030839232
603,2018,250,252,Apr,07--Apr,7,MISSION,OVERHEAD,30,264.5,0.11342155
604,2018,250,252,Apr,07--Apr,7,MISSION,TSRA,0,788,0
605,2018,250,252,Apr,07--Apr,7,REIMB,REIMB,0,5,0
606,2018,250,252,Aug,11--Aug,11,MISSION,CMO,0,16,0
607,2018,250,252,Aug,11--Aug,11,MISSION,FTS,100,1387,0.072098053
608,2018,250,252,Aug,11--Aug,11,MISSION,OVERHEAD,26.5,301,0.088039867
609,2018,250,252,Aug,11--Aug,11,MISSION,TSRA,35,760,0.046052632
610,2018,250,252,Aug,11--Aug,11,REIMB,REIMB,0,4,0
611,2018,250,252,Dec,03--Dec,3,MISSION,CMO,2,129,0.015503876
612,2018,250,252,Dec,03--Dec,3,MISSION,FTS,71,1058,0.06710775
613,2018,250,252,Dec,03--Dec,3,MISSION,OVERHEAD,13,110,0.118181818
614,2018,250,252,Dec,03--Dec,3,MISSION,TSRA,0,317,0
615,2018,250,252,Feb,05--Feb,5,MISSION,CMO,32,205,0.156097561
616,2018,250,252,Feb,05--Feb,5,MISSION,FTS,125.5,1348,0.09310089
617,2018,250,252,Feb,05--Feb,5,MISSION,OVERHEAD,9,190,0.047368421
618,2018,250,252,Feb,05--Feb,5,MISSION,TSRA,28,234,0.11965812
619,2018,250,252,Jan,04--Jan,4,MISSION,CMO,0,185.5,0
620,2018,250,252,Jan,04--Jan,4,MISSION,FTS,37,833,0.044417767
621,2018,250,252,Jan,04--Jan,4,MISSION,OVERHEAD,36,267,0.134831461
622,2018,250,252,Jan,04--Jan,4,MISSION,TSRA,291,758,0.383905013
623,2018,250,252,Jul,10--Jul,10,MISSION,CMO,0,6,0
624,2018,250,252,Jul,10--Jul,10,MISSION,FTS,110.5,984,0.112296748
625,2018,250,252,Jul,10--Jul,10,MISSION,OVERHEAD,32.5,397,0.08186398
626,2018,250,252,Jul,10--Jul,10,MISSION,TSRA,102,626,0.162939297
627,2018,250,252,Jul,10--Jul,10,REIMB,REIMB,0,35,0
628,2018,250,252,Jun,09--Jun,9,MISSION,,16.2,24,0.675
629,2018,250,252,Jun,09--Jun,9,MISSION,CMO,0,57,0
630,2018,250,252,Jun,09--Jun,9,MISSION,FTS,55,1260.5,0.043633479
631,2018,250,252,Jun,09--Jun,9,MISSION,OVERHEAD,43,510,0.084313725
632,2018,250,252,Jun,09--Jun,9,MISSION,TSRA,0,285,0
633,2018,250,252,Mar,06--Mar,6,MISSION,CMO,2,207.5,0.009638554
634,2018,250,252,Mar,06--Mar,6,MISSION,FTS,77.5,1152,0.067274306
635,2018,250,252,Mar,06--Mar,6,MISSION,OVERHEAD,32.5,281.5,0.115452931
636,2018,250,252,Mar,06--Mar,6,MISSION,TSRA,29,566,0.051236749
637,2018,250,252,May,08--May,8,MISSION,,17,18,0.944444444
638,2018,250,252,May,08--May,8,MISSION,CMO,0,68,0
639,2018,250,252,May,08--May,8,MISSION,FTS,170,1549.5,0.109712811
640,2018,250,252,May,08--May,8,MISSION,OVERHEAD,46,441.5,0.10419026
641,2018,250,252,May,08--May,8,MISSION,TSRA,0,113,0
642,2018,250,252,May,08--May,8,REIMB,REIMB,22.5,24,0.9375
643,2018,250,252,Nov,02--Nov,2,MISSION,CMO,0,144,0
644,2018,250,252,Nov,02--Nov,2,MISSION,FTS,328.5,1286.5,0.255343956
645,2018,250,252,Nov,02--Nov,2,MISSION,OVERHEAD,29.5,152,0.194078947
646,2018,250,252,Nov,02--Nov,2,MISSION,TSRA,0,592,0
647,2018,250,252,Oct,01--Oct,1,MISSION,CMO,0,216,0
648,2018,250,252,Oct,01--Oct,1,MISSION,FTS,49.5,1451,0.034114404
649,2018,250,252,Oct,01--Oct,1,MISSION,OVERHEAD,24,158,0.151898734
650,2018,250,252,Oct,01--Oct,1,MISSION,TSRA,0,354,0
651,2018,250,252,Sep,12--Sep,12,MISSION,,76,143,0.531468531
652,2018,250,252,Sep,12--Sep,12,MISSION,CMO,0,54,0
653,2018,250,252,Sep,12--Sep,12,MISSION,FTS,63,988,0.063765182
654,2018,250,252,Sep,12--Sep,12,MISSION,OVERHEAD,34.5,319,0.10815047
655,2018,250,252,Sep,12--Sep,12,MISSION,TSRA,0,257,0
656,2018,250,253,Apr,07--Apr,7,MISSION,CMO,31,928,0.033405172
657,2018,250,253,Apr,07--Apr,7,MISSION,FTS,138.5,638,0.217084639
658,2018,250,253,Apr,07--Apr,7,MISSION,OVERHEAD,11.5,239,0.048117155
659,2018,250,253,Apr,07--Apr,7,MISSION,TSRA,63.5,632,0.100474684
660,2018,250,253,Aug,11--Aug,11,MISSION,CMO,0,654.5,0
661,2018,250,253,Aug,11--Aug,11,MISSION,FTS,98,679,0.144329897
662,2018,250,253,Aug,11--Aug,11,MISSION,OVERHEAD,21,261,0.08045977
663,2018,250,253,Aug,11--Aug,11,MISSION,TSRA,0,937,0
664,2018,250,253,Aug,11--Aug,11,REIMB,REIMB,0,38.5,0
665,2018,250,253,Dec,03--Dec,3,MISSION,CMO,3,776,0.003865979
666,2018,250,253,Dec,03--Dec,3,MISSION,FTS,85.5,313,0.273162939
667,2018,250,253,Dec,03--Dec,3,MISSION,OVERHEAD,25.5,196,0.130102041
668,2018,250,253,Dec,03--Dec,3,MISSION,TSRA,2,427,0.004683841
669,2018,250,253,Dec,03--Dec,3,REIMB,REIMB,32,161,0.198757764
670,2018,250,253,Feb,05--Feb,5,MISSION,CMO,15.5,905,0.017127072
671,2018,250,253,Feb,05--Feb,5,MISSION,FTS,8,396.5,0.020176545
672,2018,250,253,Feb,05--Feb,5,MISSION,OVERHEAD,16,304,0.052631579
673,2018,250,253,Feb,05--Feb,5,MISSION,TSRA,3,330,0.009090909
674,2018,250,253,Jan,04--Jan,4,MISSION,CMO,60,642,0.093457944
675,2018,250,253,Jan,04--Jan,4,MISSION,FTS,266,1013,0.262586377
676,2018,250,253,Jan,04--Jan,4,MISSION,OVERHEAD,18.5,194,0.095360825
677,2018,250,253,Jan,04--Jan,4,MISSION,TSRA,4,335,0.011940299
678,2018,250,253,Jul,10--Jul,10,MISSION,CMO,16,448,0.035714286
679,2018,250,253,Jul,10--Jul,10,MISSION,FTS,85,525,0.161904762
680,2018,250,253,Jul,10--Jul,10,MISSION,OVERHEAD,33.5,276,0.121376812
681,2018,250,253,Jul,10--Jul,10,MISSION,TSRA,58.5,980.5,0.059663437
682,2018,250,253,Jul,10--Jul,10,REIMB,REIMB,0,43,0
683,2018,250,253,Jun,09--Jun,9,MISSION,CMO,0,809,0
684,2018,250,253,Jun,09--Jun,9,MISSION,FTS,62,587,0.105621806
685,2018,250,253,Jun,09--Jun,9,MISSION,OVERHEAD,31,376.5,0.082337317
686,2018,250,253,Jun,09--Jun,9,MISSION,TSRA,0,328,0
687,2018,250,253,Mar,06--Mar,6,MISSION,CMO,11.5,1181.5,0.00973339
688,2018,250,253,Mar,06--Mar,6,MISSION,FTS,78,430,0.181395349
689,2018,250,253,Mar,06--Mar,6,MISSION,OVERHEAD,14.5,254.5,0.05697446
